Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster_ID
608,0,0.561985083,0.617313563,0.607687778,0.603929143,0.603929143,0.999082671,0.797639026,0.809511385,0.303722961,0.781781203,5180000000.0,2290000000.0,0.461504911,0.0,0.163073186,0.195777675,0.195777675,0.195777675,0.252056349,0.31781849,0.038961235,0.117335722,0.206296603,0.022124576,0.848167314,0.689568022,0.689568022,0.217611772,7720000000.0,0.00047885,0.264476148,0.368307813,0.009116352,0.007846041,0.630620128,0.005719549,0.113795084,0.886204916,0.00566255,0.369637181,0.005365848,0.117340043,0.205323882,0.405268862,0.151424288,0.000543759,0.011637926,0.000210371,0.000440282,0.035322581,0.011013028,0.396406685,0.00359258,0.803767186,0.501068988,0.569585037,0.016336806,0.007791515,0.000740727,0.116812167,0.340999213,0.277205355,0.003774853,0.969505034,0.735492831,0.331190724,0.0,0.950169311,0.003198869,0.008322694,0.000156037,0.000141662,0.593954197,1260000000.0,0.671535592,0.184790613,0.969505034,0.331190724,0.110933234,0.581266597,0.445584034,0.56586107,0.305213308,0.031953411,0,0.843185754,0.001283043,0.624621258,0.603927958,0.843600264,0.27892728,0.026792797,0.565166205,1,0.033030433,0
609,0,0.47311461,0.532490188,0.523261417,0.600671673,0.600736534,0.998960075,0.797380053,0.809306845,0.303526701,0.781566185,0.000123269,5870000000.0,0.45996494,0.000166017,0.291021358,0.193122919,0.193122919,0.193122919,0.2149948,0.312442527,0.064975725,0.095024835,0.169917903,0.02206138,0.847912636,0.689128983,0.689128983,0.217575671,7980000000.0,0.000442416,0.263952413,0.368820089,0.008793108,0.006467354,0.635040958,0.013064135,0.17438099,0.82561901,0.006667386,0.378019294,0.006793531,0.095029883,0.168976699,0.408848602,0.178410795,0.000793321,0.007980633,0.000127064,0.001026567,0.051774194,0.030562696,0.391883947,0.003764935,0.805451973,0.48577264,0.632374491,0.140070173,0.006555716,0.005530844,0.134203192,0.337507991,0.277391526,0.006130473,0.732054121,0.737418176,0.33476864,0.007188471,0.929534086,0.002230111,0.026553981,0.000148114,0.000116563,0.59394972,9280000000.0,0.671581313,0.081148389,0.732054121,0.33476864,0.121308016,0.660539273,0.461859353,0.54692549,0.318547428,0.033099055,0,0.795970932,0.008676244,0.623787896,0.600670779,0.840043128,0.284253519,0.059175644,0.570038011,1,0.020344599,0
612,0,0.461902208,0.531399913,0.515284544,0.598682598,0.598668185,0.998957302,0.797367187,0.809299814,0.303510266,0.781557343,9300000000.0,1220000000.0,0.464319804,0.000417042,0.0,0.187012768,0.187012768,0.187012768,0.212063912,0.325988541,0.075018528,0.094047716,0.166453265,0.022054237,0.847908954,0.688938981,0.688938981,0.217541837,5810000000.0,0.000437425,0.263789232,0.389041019,0.01133101,0.007390014,0.665047054,0.008963241,0.146567101,0.853432899,0.006447781,0.3766918,0.005365848,0.09406908,0.165628535,0.411265462,0.244377811,0.000768973,0.008225705,0.000113497,0.001515265,0.062741935,0.049004891,0.391397752,0.004154181,0.86146814,0.648865359,0.867106258,0.137972196,0.008202021,0.005096922,0.143480158,0.348864781,0.277278296,0.008431008,0.930932842,0.740984875,0.333671272,0.000840994,0.9308446,0.002213008,0.029288034,0.000128431,9840000000.0,0.593960235,588000000.0,0.671581891,0.086812284,0.930932842,0.333671272,0.112287713,0.672061235,0.464338049,0.603566826,0.319942206,0.025812537,0,0.793041024,0.000563561,0.623909491,0.598679228,0.839773896,0.281279801,0.025845714,0.522361363,1,0.024902152,0
616,0,0.495734412,0.562581771,0.546174849,0.597565546,0.597565546,0.998988615,0.79741699,0.809337181,0.303531535,0.781598887,4380000000.0,34000000.0,0.457272506,0.000217022,0.116104869,0.191142388,0.191142388,0.192111584,0.234471022,0.303494376,0.129890951,0.112205846,0.187843639,0.022146985,0.848068309,0.689683293,0.689692411,0.217626704,7790000000.0,0.000644597,0.264229045,0.363250251,0.014074215,0.008453662,0.631194778,0.015933941,0.188469329,0.811530671,0.083005477,0.383993576,0.005479185,0.111868354,0.185966368,0.418645996,0.322338831,0.00102665,0.006159245,0.000121905,0.048210845,0.122903226,0.17399057,0.408233645,0.00033672,0.881336225,0.579139685,0.837225139,0.033518114,0.009403192,0.001584324,0.112031321,0.333605221,0.277270941,0.012410051,0.563210302,0.74670147,0.334276134,0.010363915,0.935897992,0.00235631,0.020118701,0.000103054,7260000000.0,0.59396046,1220000000.0,0.671575558,0.002325155,0.563210302,0.334276134,0.133222182,0.654544773,0.460855032,0.521878424,0.31752986,0.020829613,0,0.810831791,0.005358656,0.624115677,0.597564212,0.841927399,0.286334474,0.026973598,0.565900239,1,0.018538689,0
618,0,0.480329547,0.546064108,0.534129236,0.604375964,0.604534513,0.998999823,0.797400112,0.809325333,0.303478603,0.78158401,0.00014443,2040000000.0,0.462660728,0.000360036,0.02247191,0.183683789,0.183683789,0.183683789,0.21915477,0.321567518,0.05376832,0.105040306,0.173683814,0.022094235,0.848035664,0.689920904,0.689920904,0.217654824,7130000000.0,0.000439172,0.264302088,0.381142655,0.008615262,0.006121746,0.632746812,0.013991556,0.179308885,0.820691115,0.005598507,0.382802522,0.006133007,0.10447506,0.172641581,0.412779349,0.157421289,0.000533615,0.011848841,8850000000.0,0.000450873,0.04983871,0.029560977,0.395796115,0.008636536,0.801887499,0.472484415,0.618131382,0.019175415,0.006392999,0.000759292,0.133825834,0.343384736,0.277416367,0.006092011,0.709927606,0.737275348,0.335101313,0.00790056,0.931516836,0.002256942,0.02910529,0.000157877,0.000123475,0.593950202,1380000000.0,0.671571629,0.177562082,0.709927606,0.335101313,0.122545199,0.641725064,0.459102425,0.58038159,0.314282726,0.033764334,0,0.800546343,0.002865093,0.623767846,0.604377294,0.840578559,0.284926366,0.028000757,0.567847727,1,0.019680429,0
619,0,0.537464047,0.590274749,0.582793511,0.604087692,0.603734559,0.999007796,0.79752448,0.809419075,0.303679213,0.781697554,0.000123615,0.000123604,0.469796935,0.000481048,0.176940986,0.186675656,0.186675656,0.186675656,0.236645552,0.327863054,0.03743364,0.103411774,0.189425322,0.022080312,0.848013312,0.689441152,0.689441152,0.217603871,851000000.0,0.000488607,0.264078296,0.388733654,0.005481418,0.005093033,0.63071499,0.004576004,0.09855791,0.90144209,0.005569447,0.370976977,0.005365848,0.103424691,0.188447327,0.396098459,0.187406297,0.002676189,0.002362766,0.001057207,0.00043423,0.038548387,0.013824303,0.394111395,0.004535786,0.745161236,0.234572971,0.238753141,0.022010299,0.005289879,0.001437835,0.080930544,0.36016611,0.276611294,0.000851872,0.769040724,0.731582793,0.329385705,0.0,0.941765141,0.002419656,0.027866012,4600000000.0,5060000000.0,0.593911189,1420000000.0,0.671572459,0.221890368,0.769040724,0.329385705,0.110933234,0.643253198,0.45935705,0.627738976,0.314611615,0.05221972,0,0.826899541,0.007888878,0.62369543,0.604084357,0.842194733,0.278097955,0.026806245,0.565229328,1,0.038564354,0
620,0,0.479257057,0.535379416,0.535735318,0.603684112,0.603684112,0.998993468,0.797369124,0.809307366,0.303437756,0.781575869,0.000137145,0.0,0.465210572,0.000658066,0.0,0.174076103,0.174076103,0.174076103,0.21518389,0.319763741,0.013793729,0.09730478,0.169390676,0.022071541,0.847997443,0.6891263,0.6891263,0.217637974,6120000000.0,0.000441393,0.263756595,0.380146045,0.009020253,0.007749346,0.635034452,0.002932728,0.071681229,0.928318771,0.005066418,0.371749765,0.005365848,0.097293468,0.168403589,0.397282774,0.086956522,0.000750713,0.008416127,0.000389407,6810000000.0,0.021451613,0.010184628,0.393048552,0.019264186,0.774648571,0.239210105,0.260008428,0.01913783,0.008081969,0.001854609,0.054399447,0.348742428,0.277149778,0.002778511,0.700055873,0.733234122,0.328076817,0.008961813,0.929682328,0.002230672,0.020147107,0.00011092,0.00010702,0.593943143,2340000000.0,0.671555106,0.673854619,0.700055873,0.328076817,0.113883021,0.62476658,0.453011222,0.58390878,0.312324049,0.032284212,0,0.796030221,0.000881544,0.62400754,0.603684958,0.840045296,0.276906202,0.024200971,0.57366975,1,0.053740442,0
622,0,0.528689124,0.514718709,0.568231704,0.595980052,0.595980052,0.998916283,0.79729857,0.809243178,0.303475945,0.781511869,9070000000.0,4740000000.0,0.468859197,0.000183018,0.0,0.186338545,0.186338545,0.186338545,0.209227569,0.329772936,0.022429935,0.090546372,0.163365218,0.021974842,0.847867592,0.688959785,0.688959785,0.217547312,5940000000.0,0.000419733,0.263617502,0.38496144,0.004151625,0.00361266,0.63017082,0.004818574,0.102004414,0.897995586,0.005005461,0.373419477,0.005365848,0.090673702,0.162529221,0.396766981,0.095952024,0.001095635,0.005771571,0.000327117,7410000000.0,0.024516129,0.007373353,0.390843717,0.011830069,0.723048549,0.217283489,0.242754604,0.078885526,0.003673435,0.003905131,0.106949284,0.362793817,0.276801663,0.00159206,0.98667584,0.730180919,0.330490571,0.0,0.931383917,0.00211231,0.01504624,8970000000.0,8490000000.0,0.593885627,8590000000.0,0.671578847,0.642572686,0.98667584,0.330490571,0.110933234,0.65071038,0.461193528,0.63863479,0.315675419,0.067896364,0,0.785578167,0.00834047,0.623899294,0.595976485,0.839305861,0.278273567,0.026712701,0.564754304,1,0.037179289,0
623,0,0.538049042,0.621620148,0.583543016,0.600938324,0.600938324,0.999048931,0.79759033,0.809477143,0.303708217,0.781702185,3750000000.0,679000000.0,0.460241732,0.000279028,0.141411074,0.221103198,0.221103198,0.221103198,0.251867259,0.3156964,0.060982803,0.120348506,0.218196882,0.022194126,0.848168161,0.689726198,0.689726198,0.217612532,8410000000.0,0.000553089,0.264737239,0.372182482,0.015593087,0.015259761,0.63071362,0.005175134,0.106841612,0.893158388,0.008252614,0.372276512,0.005365848,0.120303874,0.215194933,0.401134477,0.187406297,0.000779118,0.008120674,0.001431328,0.001344296,0.042580645,0.098708929,0.42101038,0.009194619,0.836881971,0.519443571,0.512410397,0.067190546,0.015278526,0.005707119,0.062132124,0.338758184,0.276998311,0.001166382,0.542766627,0.737506149,0.328748548,0.008940798,0.951492184,0.003232389,0.008002642,0.000113952,0.000121591,0.593968377,4330000000.0,0.671579512,0.063044996,0.542766627,0.328748548,0.117710475,0.657406663,0.462689743,0.557944686,0.316682216,0.018810507,0,0.842941904,0.003832943,0.625172244,0.600933251,0.843452949,0.278531969,0.026818689,0.56528634,1,0.035370954,0
624,0,0.535367816,0.601831662,0.588575406,0.601356318,0.601356318,0.99900976,0.797562801,0.809464644,0.303742055,0.781740361,8340000000.0,1770000000.0,0.459711633,0.000270027,0.083814151,0.227171211,0.227171211,0.227171211,0.255554505,0.315837872,0.052467595,0.107238824,0.204488966,0.022093365,0.848036264,0.689423811,0.689423811,0.217597904,7340000000.0,0.000457938,0.264034004,0.366268023,0.011847077,0.007270236,0.630710538,0.00386562,0.087764912,0.912235088,0.006404539,0.371989094,0.005542556,0.107219047,0.203529146,0.398286226,0.157421289,0.001844318,0.003429298,0.000157826,0.000559052,0.032580645,0.010786834,0.393704349,0.002461737,0.786357989,0.163164844,0.262424744,0.007451947,0.007200875,0.000932641,0.042014204,0.338380327,0.277380418,0.01234663,0.441578007,0.734024581,0.327758086,0.013483958,0.953111695,0.002622375,0.016862932,6010000000.0,3800000000.0,0.593939646,540000000.0,0.671573289,0.137426852,0.441578007,0.327758086,0.115754337,0.644701161,0.459778962,0.557976717,0.314801707,0.024703173,0,0.834697518,0.005135402,0.623794579,0.60135113,0.842598895,0.277582517,0.026819555,0.56529026,1,0.043597984,0
627,0,0.485009506,0.571849106,0.533165587,0.596008879,0.596016086,0.998993468,0.797445073,0.809360616,0.303570449,0.781590045,1410000000.0,34000000.0,0.462192698,0.000828083,0.122988157,0.250516202,0.250516202,0.250516202,0.230405597,0.322204145,0.139979128,0.116684309,0.202756647,0.022166218,0.848133704,0.689473151,0.689473151,0.217645307,8670000000.0,0.000465923,0.264095391,0.373654111,0.00758812,0.007024443,0.630686223,0.008541023,0.142999667,0.857000333,0.009168323,0.369637181,0.005605318,0.116257104,0.201214086,0.405822168,0.268365817,0.001010419,0.006259153,0.000719008,0.003535114,0.061129032,0.335046928,0.428653807,0.011492847,0.784817085,0.556065789,0.592392803,0.096105565,0.006940885,0.003511761,0.145059963,0.342990804,0.277213142,0.002027058,0.964674677,0.734654705,0.333577622,0.0,0.938376757,0.002724786,0.007295288,8950000000.0,8890000000.0,0.593929536,4350000000.0,0.671585445,0.03306386,0.964674677,0.333577622,0.110933234,0.680504065,0.46596474,0.575420236,0.321339423,0.038199209,0,0.817094159,0.128326,0.624345204,0.596004876,0.841934302,0.280973409,0.026811575,0.56525391,1,0.025616525,0
628,0,0.481889533,0.558656782,0.530702928,0.601356318,0.601291457,0.999048815,0.797547307,0.809437823,0.303633291,0.781632431,435000000.0,84900000.0,0.467986882,0.000262026,0.169956473,0.187307741,0.187307741,0.187307741,0.218871135,0.322593195,0.014595339,0.101213256,0.178730135,0.022054142,0.848007877,0.689450212,0.689449895,0.21758036,629000000.0,0.000460508,0.264027787,0.381999553,0.007129463,0.006039399,0.630784852,0.002872541,0.070562627,0.929437373,0.006079735,0.371075393,0.006965974,0.101161105,0.177716613,0.396967939,0.073463268,0.000596512,0.010585056,0.000255465,0.000220897,0.01983871,0.057103829,0.408708532,0.03106098,0.760246299,0.191096054,0.215656026,0.00757524,0.006180528,0.00070178,0.056926914,0.355485056,0.277431491,0.002806226,0.744373811,0.732443974,0.32815504,0.002438363,0.939503381,0.002734093,0.005382088,0.000110675,0.000102734,0.593928369,1110000000.0,0.671572338,0.161941282,0.744373811,0.32815504,0.111599195,0.642964792,0.459286983,0.599511622,0.314570588,0.040574147,0,0.811845348,0.021969183,0.623789536,0.601351276,0.841010476,0.276862186,0.02683718,0.565368686,1,0.054618538,0
631,0,0.504216838,0.570322721,0.555971947,0.596751178,0.596751178,0.998984918,0.797416852,0.809337832,0.303539028,0.781598887,3430000000.0,1580000000.0,0.463117016,0.001506151,0.108715457,0.18815052,0.18815052,0.18815052,0.238347357,0.324220132,0.155103831,0.112857259,0.190555095,0.022180835,0.848286483,0.689624229,0.689623162,0.217622898,6000000000.0,0.000475306,0.264222051,0.382819195,0.008697009,0.008614613,0.630699237,0.011197439,0.163104272,0.836895728,0.010351356,0.369637181,0.005941065,0.112821014,0.189593545,0.411696853,0.448275862,0.001272154,0.004968896,0.003212511,0.010601559,0.126129032,0.257400526,0.412869451,0.003160107,0.817177554,0.805641599,0.787230388,0.019871487,0.008660505,0.000624996,0.168607138,0.345783932,0.277006543,0.000450459,0.98651674,0.738033359,0.336063282,0.0,0.939541515,0.002439015,0.019167467,5700000000.0,6440000000.0,0.593929699,468000000.0,0.671571445,0.022730572,0.98651674,0.336063282,0.110933234,0.638254107,0.458542001,0.591616617,0.313597759,0.033455768,0,0.819411029,0.074495897,0.624122782,0.596750766,0.842455501,0.282899472,0.02681556,0.565272131,1,0.022010833,0
633,0,0.501389363,0.58051679,0.562021521,0.615294253,0.614710503,0.999090297,0.797782485,0.809725039,0.303957409,0.781900221,0.000217165,0.00010306,0.469234963,0.000316032,0.0,0.189751801,0.189751801,0.189751801,0.228514702,0.324007922,0.00942269,0.10088755,0.183701137,0.022171211,0.850789074,0.689594539,0.689596847,0.217617921,617000000.0,0.000487758,0.264230599,0.381738758,0.006857389,0.006193488,0.630924576,0.004641662,0.09952535,0.90047465,0.006378955,0.373713606,0.005781418,0.10063185,0.182022472,0.395360272,0.03898051,0.000734481,0.008603133,0.000189736,0.000145248,0.015967742,0.01380374,0.397899188,0.011710742,0.757224358,0.172193204,0.185129149,0.102545546,0.006244402,0.010605813,0.050941325,0.352042341,0.277383618,0.001938868,0.475183399,0.73233331,0.328207767,0.022934228,0.939378493,0.002611369,0.012324914,0.000185002,0.00017783,0.593932178,0.000277055,0.671619748,0.13698188,0.475183399,0.328207767,0.117127207,0.665650607,0.465012294,0.601777327,0.31776452,0.042128208,0,0.82347738,0.002932932,0.623770731,0.615289269,0.841965638,0.278145632,0.026905919,0.565652002,1,0.038174433,0
634,0,0.543655243,0.586567815,0.591680497,0.605017368,0.605017368,0.999092261,0.797536239,0.809426757,0.303523076,0.781694747,5970000000.0,1090000000.0,0.467401424,0.000312031,0.186456119,0.185748599,0.185748599,0.185748599,0.238536447,0.331470609,0.04151731,0.120674212,0.193266551,0.022071462,0.848015006,0.689352282,0.689352282,0.217587873,7580000000.0,0.000449977,0.263795448,0.383871689,0.008295762,0.007359446,0.630753003,0.007776835,0.136015963,0.863984037,0.005108186,0.37238723,0.006206737,0.120653997,0.192323354,0.404791921,0.164917541,0.000635062,0.00996768,0.000225084,0.00019215,0.04,0.012945963,0.39760521,0.009029803,0.793179981,0.509247269,0.56146858,0.088913335,0.00732105,0.003732982,0.126189064,0.356575714,0.277211239,0.00287276,0.879750978,0.735175824,0.33233874,0.003065034,0.942918352,0.002561116,0.015603374,0.000139387,0.000131119,0.593943627,627000000.0,0.671569189,0.431581157,0.879750978,0.33233874,0.113934505,0.637226423,0.458208771,0.634882152,0.313582435,0.035029593,0,0.826206017,0.00180545,0.61395696,0.605013437,0.842633912,0.280418886,0.026808653,0.565240465,1,0.02710343,0
641,0,0.502364354,0.561218927,0.556400236,0.609449545,0.609449545,0.999123459,0.797495567,0.809405665,0.303386758,0.781658676,9960000000.0,3460000000.0,0.469275224,0.000579058,0.091507238,0.20584889,0.20584889,0.20584889,0.227191075,0.331435241,0.030461152,0.118312841,0.182571364,0.022144662,0.84809666,0.689412645,0.689412645,0.217593849,7360000000.0,0.000462654,0.264086067,0.386135017,0.011339122,0.006329485,0.631994767,0.010266371,0.156664752,0.843335248,0.005513469,0.378850236,0.006494345,0.118260133,0.181607722,0.402823868,0.077961019,0.000695931,0.009085592,5040000000.0,0.000137683,0.026451613,0.009976059,0.397345153,0.009454485,0.799256515,0.22456251,0.376933996,0.043548194,0.006571426,0.003664861,0.062714554,0.34972764,0.277429817,0.012659367,0.373351569,0.736185256,0.329693907,0.026438922,0.939278612,0.00236351,0.015329683,0.000202082,0.000121873,0.593983755,6390000000.0,0.67156993,0.281719746,0.373351569,0.329693907,0.130975113,0.64084223,0.458934435,0.610547915,0.314153586,0.025795006,0,0.807934934,0.005612121,0.624183317,0.609447658,0.841218115,0.282224532,0.027323686,0.566846783,1,0.023064788,0
643,0,0.5200117,0.582860881,0.579045987,0.610307153,0.610307153,0.999045927,0.797459322,0.809390041,0.303485613,0.78166401,0.000191031,8950000000.0,0.461150952,0.000276028,0.0,0.179849142,0.179849142,0.179849142,0.23541647,0.317181863,0.047279822,0.113997231,0.183399864,0.022141296,0.84810813,0.68950238,0.68950238,0.217606927,6950000000.0,0.00048948,0.264237592,0.375638016,0.013734123,0.010193553,0.630832797,0.006744544,0.125585754,0.874414246,0.00553413,0.373795246,0.005365848,0.113977234,0.182459845,0.407204762,0.212893553,0.00071622,0.008841374,0.000137573,0.000404726,0.050967742,0.020560199,0.397774813,0.005917799,0.860049865,0.594001194,0.713314948,0.070876861,0.011060755,0.003833451,0.097847793,0.340129046,0.277155472,0.007253434,0.735138933,0.739777597,0.330665994,0.004988267,0.940756482,0.002324557,0.050941058,0.000130609,0.000112318,0.593970123,372000000.0,0.671580837,0.239251482,0.735138933,0.330665994,0.116747144,0.663977939,0.463523956,0.562438788,0.31797728,0.021342337,0,0.824165535,0.000496909,0.623916635,0.610308749,0.84231236,0.279670125,0.026870951,0.565512161,1,0.029635667,0
645,0,0.457660995,0.522950283,0.515766369,0.599064558,0.599064558,0.99891998,0.797333017,0.80928393,0.303528635,0.781539238,0.000136682,0.000137017,0.459493554,0.000526053,0.0,0.168260925,0.168260925,0.168260925,0.210362106,0.311912004,0.036314412,0.088347854,0.162310763,0.022398949,0.848126964,0.689662172,0.689662172,0.217623582,0.000102826,0.000529707,0.265453684,0.366053798,0.008850518,0.005213435,0.627946535,0.010687677,0.159657768,0.840342232,0.005505877,0.374504287,0.006097665,0.088312407,0.162808235,0.407924193,0.193403298,0.001257951,0.005023547,8670000000.0,0.000563591,0.052419355,0.011521231,0.390368829,0.003119242,0.816461535,0.532057611,0.749973031,0.203458199,0.006083854,0.006828757,0.157969801,0.335288439,0.277474325,0.007496864,0.943157015,0.737816721,0.335209124,0.001145851,0.927500714,0.002193603,0.028323596,0.000180617,0.000130186,0.593957314,0.000136487,0.671572549,0.17606227,0.943157015,0.335209124,0.112682629,0.643415379,0.459352209,0.536926588,0.314664458,0.032888896,0,0.789918288,0.001363058,0.623740395,0.599065641,0.839435323,0.282529831,0.026523366,0.563448111,1,0.022565595,0
646,0,0.507824307,0.571631051,0.549226404,0.625326107,0.625326107,0.999135707,0.797541635,0.809413346,0.303441623,0.78163608,0.000342053,1040000000.0,0.469151087,0.000494049,0.302560988,0.174876744,0.174876744,0.17791075,0.221612934,0.324503077,0.022641681,0.113671525,0.183927092,0.02211274,0.848072308,0.689473757,0.689473757,0.217588984,7940000000.0,0.000463228,0.264144346,0.386135017,0.008481721,0.005322607,0.631229024,0.006145414,0.118874142,0.881125858,0.005503346,0.374405871,0.006367603,0.113651538,0.182128045,0.399182501,0.122938531,0.001059114,0.005967116,8410000000.0,0.000231488,0.03016129,0.026620449,0.407464779,0.016969125,0.773200226,0.190353483,0.279577582,0.004233507,0.005640537,0.000360167,0.062031959,0.352201555,0.277561367,0.00768929,0.4873333,0.733482749,0.328918156,0.02285184,0.932853038,0.002293237,0.053386544,908000000.0,6360000000.0,0.593935577,406000000.0,0.671572665,0.290158934,0.4873333,0.328918156,0.121134085,0.643425083,0.459380016,0.609337965,0.314643584,0.034282255,0,0.815731085,0.007173155,0.623729409,0.625326635,0.841573617,0.27923595,0.026907691,0.565658865,1,0.031485359,0
653,0,0.460000975,0.52115133,0.518336099,0.595144064,0.595144064,0.998950716,0.79729276,0.809259323,0.303393767,0.781520009,4290000000.0,84900000.0,0.462925778,0.000276028,0.0,0.166027559,0.166027559,0.166027559,0.21102392,0.319551531,0.017287536,0.094373422,0.164871582,0.021987153,0.847899908,0.689631154,0.689617708,0.217617091,6040000000.0,0.000427169,0.264453614,0.379745539,0.004125416,0.002210267,0.62836194,0.008222763,0.140157814,0.859842186,0.005301178,0.378520319,0.005493809,0.0944762,0.164112812,0.398796661,0.089955022,0.001430412,0.004423249,986000000.0,0.000141465,0.027258065,0.039319654,0.390640194,0.032813289,0.721923566,0.143004648,0.247748801,0.00765907,0.002339233,0.000369539,0.109743971,0.344095744,0.276442221,0.004967851,0.741105816,0.729674106,0.331677617,0.014170807,0.917032725,0.002132137,0.012580908,9980000000.0,5830000000.0,0.593882189,897000000.0,0.671573011,0.311053065,0.741105816,0.331677617,0.11731505,0.643717543,0.459417557,0.580233285,0.314705803,0.068299007,0,0.788736515,0.005976491,0.630430166,0.595141199,0.839406094,0.280742482,0.026470758,0.562965935,1,0.026202678,0
654,0,0.471310876,0.552115133,0.522511912,0.625938685,0.625938685,0.99930741,0.798176202,0.810029831,0.304191373,0.781807168,0.000180162,0.0,0.458508845,0.000250025,0.035631137,0.199401627,0.199401627,0.199401627,0.217547509,0.311487586,0.002873694,0.099829004,0.178202907,0.021959118,0.847935235,0.689185536,0.689185536,0.217564273,6880000000.0,0.000408703,0.263058023,0.353898886,0.013356589,0.000257022,0.631422857,0.008214556,0.140097349,0.859902651,0.005382991,0.37924278,0.005365848,0.099833895,0.177203831,0.409550617,0.008995502,0.027790571,0.00022714,115000000.0,166000000.0,0.010483871,0.067643905,0.470082088,0.600561692,0.847437267,0.022302276,0.644821342,0.014047226,0.00043077,0.000817024,0.090956221,0.335304753,0.277857014,0.033713423,0.612291045,0.739512236,0.330735346,0.008994328,0.936151397,0.002692984,0.003704799,0.003196397,0.000136821,0.595113206,0.000179534,0.671600123,0.30311102,0.612291045,0.330735346,0.121291594,0.645745507,0.459785944,0.540291662,0.315064592,0.021940188,0,0.806001904,0.017045437,0.619093102,0.625939479,0.840924338,0.280736721,0.027084533,0.566253306,1,0.026217872,0
655,0,0.470287135,0.527802006,0.523314953,0.600376195,0.600340161,0.998964466,0.797368986,0.809296429,0.303498181,0.781555659,0.000112514,1240000000.0,0.458849383,0.000574057,0.0,0.180396949,0.180396949,0.180396949,0.212442091,0.313680413,0.050728254,0.096083381,0.167959629,0.022108868,0.847976185,0.688673065,0.688673065,0.217520454,6320000000.0,0.000442965,0.263835855,0.370906449,0.007841473,0.004731206,0.624126724,0.00522073,0.107446262,0.892553738,0.005226039,0.373675581,0.005598616,0.096104679,0.166940653,0.400425764,0.24137931,0.001730697,0.003653023,0.000190118,0.000364632,0.05016129,0.01890046,0.392177925,0.006870103,0.779839062,0.304146607,0.451603421,0.105382958,0.005134747,0.005194544,0.107410662,0.333470913,0.27772311,0.007342695,0.941963747,0.733819501,0.330633394,0.0,0.939561351,0.002212824,0.040850039,6390000000.0,4410000000.0,0.593927198,4710000000.0,0.671573606,0.354694819,0.941963747,0.330633394,0.110933234,0.646715607,0.460162865,0.539317256,0.315121397,0.037000453,0,0.791851948,0.000966426,0.623680935,0.60037144,0.839741926,0.27856521,0.025964301,0.547035872,1,0.035155797,0
