Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster_ID
1590,0,0.695363916,0.786796773,0.76920606,0.611611583,0.611611583,0.999185161,0.797636536,0.809547059,0.303503982,0.781823449,7240000000.0,428000000.0,0.480345235,0.0,0.005061241,0.197589651,0.197589651,0.197589651,0.291292427,0.341409068,0.066609193,0.164888853,0.232206071,0.063993156,0.848840176,0.692099017,0.692099017,0.217903881,0.000144333,0.000889699,0.270202267,0.412195894,0.023251098,0.014201104,0.630612252,0.003012065,0.073162621,0.926837379,0.032116744,0.369637181,0.005365848,0.16490791,0.230555765,0.400317246,0.380809595,0.056733588,0.000111862,8810000000.0,0.018195284,0.06983871,0.090557114,0.459702404,0.000612469,0.94609184,0.623730545,0.964669913,0.652345652,0.014489035,0.043888696,0.078567685,0.397359324,0.277232367,0.022963398,0.996185391,0.742677696,0.328938106,0.0,0.964239571,0.002881788,0.029575023,0.000126679,827000000.0,0.593986126,0.00024699,0.671633235,0.007794574,0.996185391,0.328938106,0.110933234,0.851153365,0.529728625,0.702823529,0.340438317,0.012596564,0,0.908824743,0.000294851,0.62418338,0.61160636,0.847008632,0.276963593,0.026791157,0.565158396,1,0.052646363,4
1601,0,0.539657778,0.596325774,0.576690401,0.605111057,0.605111057,0.999058175,0.797519777,0.809404623,0.303565615,0.781665554,9520000000.0,2500000000.0,0.452588846,0.00030103,0.259945339,0.252159622,0.252159622,0.252159622,0.255270871,0.296703685,0.090627221,0.136470971,0.217293063,0.022030169,0.847984479,0.689291632,0.689291632,0.217580138,8420000000.0,0.000541884,0.263218096,0.345749041,0.021966234,0.018527437,0.630629717,0.003390511,0.079874233,0.920125767,0.016982729,0.369832895,0.005502949,0.136425815,0.214636905,0.400502128,0.23988006,0.001598815,0.003952745,0.000155342,0.006452926,0.046129032,0.233623665,0.467945094,0.004590675,0.934207853,0.830051845,0.925016397,0.318368187,0.019001614,0.021112881,0.079714772,0.31608747,0.277071797,0.008003189,0.928968728,0.742335371,0.329065207,0.000212937,0.949114856,0.002473065,0.024280802,0.000165707,0.000153248,0.59400394,0.000160251,0.671558872,0.017034588,0.928968728,0.329065207,0.111187032,0.608423964,0.448530311,0.499471128,0.310146759,0.013340565,0,0.830511017,0.002224928,0.624410924,0.60510622,0.842239758,0.277237776,0.026795205,0.565177623,1,0.048097405,4
1602,0,0.568468776,0.608863934,0.601316987,0.603251704,0.603309359,0.999007103,0.797650785,0.809489772,0.303901335,0.781759308,0.000117487,5500000000.0,0.468763577,0.000365037,0.285352768,0.22266234,0.22266234,0.22266234,0.264819892,0.339393082,0.058003237,0.10780881,0.226481886,0.022263217,0.84850561,0.689483711,0.689483711,0.217603857,9400000000.0,0.000488557,0.264243032,0.388258634,0.006678294,0.006020684,0.630663279,0.00813066,0.139311304,0.860688696,0.00595518,0.370725346,0.005365848,0.107764587,0.225556142,0.397489091,0.151424288,0.002162864,0.00292293,0.00038291,0.000515175,0.037741935,0.015043403,0.394258384,0.003637164,0.760913873,0.335032885,0.352295915,0.160771336,0.006208104,0.008670213,0.098134448,0.355504789,0.277385874,0.001570635,0.665258966,0.732727028,0.331070612,0.002148223,0.955398954,0.002554242,0.02065542,9980000000.0,0.000100115,0.593922883,0.000133391,0.6716049,0.127140066,0.665258966,0.331070612,0.112290453,0.693766917,0.468556659,0.631694629,0.323518708,0.043216061,0,0.835169504,0.001344198,0.62375511,0.603252832,0.843472093,0.280675621,0.026802608,0.565212413,1,0.026380817,4
1622,0,0.693852679,0.740460096,0.724396381,0.610119777,0.610119777,0.999076778,0.798015312,0.809800814,0.304392709,0.782102467,0.000157034,3380000000.0,0.457282571,0.000228023,0.176029963,0.218911972,0.218911972,0.218911972,0.316724969,0.309471599,0.042681912,0.118312841,0.267530316,0.022226522,0.848190371,0.690062489,0.690062489,0.217670089,0.000113312,0.000654903,0.266703188,0.364842964,0.009184371,0.007857894,0.630626293,0.004894263,0.103062551,0.896937449,0.008572107,0.371434387,0.006236595,0.11828456,0.266684262,0.400392271,0.151424288,0.000663468,0.009533894,0.000545131,0.001691529,0.035483871,0.02716684,0.40244454,0.002638868,0.789380909,0.409157661,0.40812201,0.037223109,0.008953646,0.002361091,0.08336232,0.33125712,0.277031753,0.000951726,0.758739083,0.734382242,0.329558441,0.0,0.964584179,0.002988953,0.02239225,0.00012612,0.000132423,0.59394772,3290000000.0,0.671558734,0.048014632,0.758739083,0.329558441,0.110933234,0.623049554,0.454419779,0.532826709,0.311717064,0.031721443,0,0.895466787,0.00100027,0.623909616,0.610117502,0.847126948,0.27832886,0.026794777,0.565175597,1,0.036770796,4
1636,0,0.617754595,0.694341474,0.679319021,0.627718762,0.627718762,0.99917118,0.797628236,0.809531956,0.303518725,0.781807168,0.000344944,0.000177086,0.465841323,0.000359036,0.036643385,0.205638195,0.205638195,0.205638195,0.298856008,0.330055882,0.078119092,0.17189154,0.239737893,0.022365162,0.848629284,0.690867019,0.690867019,0.217762193,0.000133261,0.000665209,0.266759913,0.388361089,0.014535992,0.010040088,0.630698895,0.009632588,0.151948484,0.848051516,0.00565735,0.373911556,0.005365848,0.171845229,0.238843224,0.410823354,0.254872564,0.000984042,0.006429935,7010000000.0,0.000562078,0.065967742,0.011295037,0.399855272,0.002877019,0.878774886,0.612735174,0.801430441,0.067808146,0.010738059,0.003454431,0.10391185,0.349379163,0.277204153,0.010155506,0.646995793,0.742784397,0.331807093,0.007031782,0.953948941,0.00238978,0.077467694,0.000157003,0.000122709,0.593983039,3750000000.0,0.67157909,0.201153677,0.646995793,0.331807093,0.121791991,0.658839612,0.461945152,0.607480536,0.317610087,0.020172618,0,0.868441575,0.000413189,0.623834369,0.627715578,0.846931202,0.28176474,0.026817388,0.565280441,1,0.023897796,4
1675,0,0.581046166,0.628543393,0.615343434,0.614451059,0.614544747,0.999146799,0.797653414,0.809503052,0.303613713,0.781775729,0.000158075,2380000000.0,0.468699831,0.000625063,0.240004049,0.228603936,0.228603936,0.228603936,0.276259809,0.339958973,0.065716835,0.152186304,0.235218799,0.022108663,0.848054404,0.689460599,0.689460599,0.217601233,7860000000.0,0.000545353,0.264201848,0.388286577,0.010091076,0.004172869,0.630670813,0.00557273,0.111981135,0.888018865,0.00540165,0.370644824,0.005469436,0.15181494,0.233278033,0.405594415,0.176911544,0.001095635,0.005774133,4830000000.0,0.000390353,0.042258065,0.023212843,0.406334095,0.009201003,0.816819031,0.270819023,0.599172544,0.027894921,0.004404543,0.001327571,0.111265003,0.361260681,0.27767732,0.015031701,0.937585371,0.736325962,0.33090592,0.000420319,0.956289556,0.002536099,0.029378342,0.000139756,6160000000.0,0.593957033,1850000000.0,0.671566932,0.260917891,0.937585371,0.33090592,0.11131532,0.632457901,0.456913206,0.63996984,0.312993521,0.028927915,0,0.848609555,0.002847266,0.623636726,0.614449116,0.843970105,0.278820832,0.02679912,0.565196085,1,0.0336167,4
1728,0,0.614195876,0.674334932,0.660581402,0.618710273,0.618681445,0.999200413,0.797669738,0.809544325,0.303530085,0.781820361,0.000170679,0.000115454,0.468156312,0.000352035,0.130782468,0.196915427,0.196915427,0.196915427,0.273423466,0.335820896,0.05174161,0.15300057,0.223921067,0.022279905,0.848247273,0.689965079,0.689965079,0.217658063,0.000139119,0.000588325,0.265923802,0.400972393,0.01003429,0.006785512,0.630651635,0.007650079,0.134806663,0.865193337,0.005578847,0.372423018,0.005365848,0.153003729,0.222999774,0.40469948,0.214392804,0.001333022,0.004741757,8460000000.0,0.000468272,0.048548387,0.017819426,0.406164492,0.005288743,0.824101951,0.471954431,0.671319919,0.243900008,0.006832355,0.010316219,0.125253472,0.358596167,0.277383244,0.008618938,0.88087877,0.73749669,0.332247531,0.002143386,0.952530128,0.002547568,0.034127847,0.000158887,0.000113612,0.593961892,0.00016232,0.671623247,0.194586244,0.88087877,0.332247531,0.113418953,0.741973971,0.477944204,0.643117785,0.331525714,0.029089146,0,0.859414049,0.001137614,0.623787003,0.618710486,0.845439835,0.280327059,0.026801843,0.565208839,1,0.027377844,4
1744,0,0.639350656,0.71849106,0.708442636,0.622306462,0.622306462,0.999223638,0.797717327,0.809629604,0.303564648,0.781912431,0.000205602,0.000195763,0.472158896,0.001260126,0.0,0.216425772,0.216425772,0.216425772,0.293088778,0.334300064,0.050728254,0.157397606,0.232130752,0.022185829,0.848110541,0.689600021,0.689600021,0.217616481,0.000104122,0.000609336,0.265391519,0.396129056,0.021415846,0.016302822,0.630612252,0.002970116,0.072376576,0.927623424,0.02543537,0.3696383,0.005365848,0.157351768,0.230623633,0.401955728,0.208395802,0.001024621,0.006167785,8600000000.0,0.010951818,0.04016129,0.066213298,0.449955903,0.00098005,0.922871997,0.694170315,0.876236276,0.451111109,0.016359313,0.030787256,0.077444992,0.372741319,0.277142954,0.013401119,0.991906654,0.741367147,0.328889243,157000000.0,0.968470612,0.002620837,0.040182772,0.000197446,0.000159627,0.594018601,0.00028166,0.671607387,0.010344298,0.991906654,0.328889243,0.110934946,0.715638686,0.484125291,0.642012925,0.323569324,0.01368657,0,0.887910737,0.002291608,0.624063565,0.622301394,0.845697953,0.276932938,0.026791169,0.565158455,1,0.053223816,4
1754,0,0.587286111,0.643698212,0.634455806,0.610717941,0.610681907,0.999195791,0.797836161,0.809677647,0.303830517,0.781963519,4690000000.0,1040000000.0,0.456477358,0.00020102,0.137868205,0.251906789,0.251906789,0.251906789,0.287037912,0.311381481,0.040866948,0.139972315,0.238005574,0.022136302,0.848079908,0.689618112,0.689618112,0.217618886,9810000000.0,0.000563345,0.264849135,0.370673596,0.019455166,0.01865782,0.630658142,0.004125516,0.091846298,0.908153702,0.00621177,0.372567286,0.005365848,0.139975899,0.236136038,0.398294265,0.107946027,0.000724336,0.008727804,0.000496217,0.000349502,0.026129032,0.012387821,0.401641754,0.005441797,0.829953532,0.416985156,0.417190854,0.199233869,0.01876697,0.025754582,0.040661831,0.334487471,0.277005427,0.002128235,0.408211869,0.736683311,0.327737873,0.012524943,0.96300679,0.003880277,0.005784909,0.00017764,0.000183683,0.594005124,0.000234868,0.671586253,0.162559831,0.408211869,0.327737873,0.118123004,0.658245148,0.463450098,0.545906875,0.31664194,0.01507481,0,0.851891723,0.002966746,0.639023371,0.61071366,0.843807348,0.277770854,0.026803522,0.565216675,1,0.041564014,4
1772,0,0.612245893,0.651929786,0.637775041,0.599439312,0.599432105,0.999015191,0.797442029,0.80935007,0.303519692,0.781612922,4720000000.0,50900000.0,0.46874848,0.000447045,0.262678409,0.21157979,0.21157979,0.21157979,0.30027418,0.374442951,0.39696296,0.196238091,0.26820818,0.022788558,0.848481176,0.690352354,0.690352354,0.217709026,0.000153073,0.000743266,0.266062895,0.441973101,0.009211204,0.005313873,0.630645471,0.01463537,0.182513529,0.817486471,0.019468288,0.371475766,0.005365848,0.196239842,0.257838775,0.405802072,0.995502249,0.008454648,0.000748024,0.000497172,0.063707701,0.293064516,0.207214723,0.429648809,0.00052134,0.839809364,0.770595383,0.940778797,0.373446008,0.007316616,0.010405513,0.190382868,0.362718932,0.27728589,0.005246564,0.998172851,0.741488264,0.339217436,0.0,0.949487667,0.0024377,0.042862208,3880000000.0,347000000.0,0.593927254,552000000.0,0.671589173,0.007433593,0.998172851,0.339217436,0.110933234,0.790762117,0.480031148,0.694263572,0.350340043,0.031630093,0,0.848083728,0.00166827,0.623828091,0.599434514,0.846308984,0.285392924,0.026798824,0.565194692,1,0.019268876,4
1789,0,0.605615951,0.646096816,0.631618395,0.604556134,0.604556134,0.999127734,0.797888316,0.80966658,0.304063998,0.781939379,1680000000.0,0.0,0.478023536,0.000190019,0.25093633,0.216004382,0.216004382,0.216004382,0.276637988,0.334618377,0.037221895,0.124175556,0.238080892,0.022651261,0.848696127,0.68959653,0.68959653,0.217615608,7330000000.0,0.000455243,0.264621458,0.375824299,0.006998418,0.006445519,0.630637936,0.00519246,0.107083472,0.892916528,0.005847422,0.371112299,0.013269596,0.124179654,0.237154061,0.39444926,0.113943028,0.003459365,0.001828219,19100000.0,0.000301086,0.027741935,0.068610373,0.430146311,0.027787678,0.757157631,0.168302024,0.161237721,0.044750732,0.007136526,0.005389432,0.043680152,0.35998457,0.27697486,0.0,0.377117063,0.732345712,0.327988485,0.012262412,0.954886894,0.006892075,0.002335456,4980000000.0,5830000000.0,0.593920982,4480000000.0,0.671578862,0.17650216,0.377117063,0.327988485,0.113948224,0.651410907,0.461271047,0.632324539,0.315807442,0.041309625,0,0.859853126,0.005663969,0.623411661,0.604554451,0.844686821,0.278545053,0.026797153,0.565186826,1,0.035285825,4
1811,0,0.588309852,0.665612734,0.648910541,0.602956226,0.602956226,0.999067534,0.797502484,0.809418684,0.303516067,0.781684641,5130000000.0,4640000000.0,0.465304513,0.0,0.029658872,0.290632506,0.290632506,0.290632506,0.353502884,0.351948787,0.259494532,0.224493119,0.287414326,0.022205994,0.848142327,0.689648062,0.689648062,0.217622155,0.000145677,0.000596859,0.265316145,0.391686226,0.011334754,0.007628321,0.630614307,0.009286971,0.14922756,0.85077244,0.014916413,0.369637181,0.005365848,0.224469523,0.283598522,0.410899718,0.431784108,0.001546062,0.004092786,0.000192411,0.017607485,0.095806452,0.133986458,0.439655367,0.00142906,0.871717572,0.716793716,0.947490389,0.251023248,0.008293053,0.008494778,0.156672069,0.352416994,0.277269971,0.008204863,1.0,0.741998335,0.334504761,0.0,0.954627193,0.002677075,0.022638758,0.000108486,8440000000.0,0.593953894,8430000000.0,0.671584623,0.013852002,1.0,0.334504761,0.110933234,0.690391952,0.46738264,0.621403612,0.323480209,0.025804893,0,0.855218262,0.005578155,0.624030938,0.602951246,0.845571157,0.281514048,0.026791771,0.565161326,1,0.024399205,4
1827,0,0.670111637,0.743567379,0.735692489,0.612353882,0.612353882,0.999235886,0.797718434,0.809615022,0.303540962,0.781895309,3370000000.0,1750000000.0,0.482997408,780000000.0,0.032999291,0.30074586,0.30074586,0.30074586,0.331190319,0.352125628,0.079192946,0.196808078,0.26820818,0.022483369,0.848380688,0.690142558,0.690142558,0.217679085,0.000258313,0.001087412,0.26891391,0.393781901,0.026866063,0.0157501,0.630615676,0.001510136,0.041781298,0.958218702,0.005487078,0.369879866,0.005365848,0.143794681,0.215179851,0.397815984,0.247376312,0.017398273,0.000363765,0.000109485,0.000372953,0.040645161,0.01914428,0.409488704,0.009391705,0.89072477,0.422340243,0.657782175,0.403128103,0.016656713,0.04572577,0.046407191,0.405015272,0.277222533,0.026698219,0.991882601,0.73868546,0.327606901,0.0,0.958117288,0.004508121,0.00605206,0.000158709,0.000102983,0.594006515,0.000273472,0.671665007,0.315537211,0.991882601,0.327606901,0.110933234,0.819737817,0.559706675,0.65802339,0.333844839,0.010879996,0,0.876739531,0.0010606,0.628362585,0.612354271,0.844417096,0.275874316,0.026792154,0.565163147,1,0.091372244,4
1832,0,0.607614683,0.634648932,0.655602548,0.628165583,0.628165583,0.999379396,0.797851932,0.809682074,0.303474011,0.781962256,0.000143736,0.000125471,0.484203551,0.000190019,0.157100921,0.216172938,0.216172938,0.216172938,0.266143519,0.34331895,0.029190677,0.152186304,0.21955261,0.022107446,0.848040663,0.689367835,0.689367835,0.217590099,6870000000.0,0.000486211,0.263838963,0.388901308,0.011737873,0.008334508,0.630666361,0.003588397,0.083230039,0.916769961,0.005146062,0.371565235,0.005365848,0.152140635,0.218603424,0.398664028,0.097451274,0.000744626,0.008496394,0.000117319,9230000000.0,0.024354839,0.009285725,0.404886818,0.013050281,0.795738149,0.286407691,0.336126762,0.01269378,0.009709212,0.001236224,0.054128863,0.382371049,0.277161958,0.005590253,0.60265024,0.734520344,0.328169807,0.009177943,0.959670581,0.002731949,0.019971286,0.000135226,0.000119384,0.593964271,1440000000.0,0.67155707,0.539360933,0.60265024,0.328169807,0.115023891,0.625597589,0.454084702,0.679501929,0.312311628,0.024930879,0,0.85465326,0.001687249,0.623095092,0.628165558,0.84383458,0.277381301,0.026804678,0.565222055,1,0.04608457,4
1834,0,0.61024716,0.665667248,0.677445259,0.623798267,0.623798267,0.999324858,0.79781624,0.809718789,0.303525735,0.78198794,0.000128241,7960000000.0,0.477849073,0.000438044,0.0,0.210821289,0.210821289,0.210821289,0.27172166,0.343884841,0.030400653,0.146812149,0.217669654,0.022230947,0.848276166,0.690092468,0.690092468,0.217669694,0.000101885,0.000556632,0.265612203,0.398550725,0.010224617,0.00884481,0.630716703,0.004811279,0.101913716,0.898086284,0.00515966,0.372075208,0.005365848,0.146766655,0.216733278,0.397990148,0.113943028,0.001028679,0.006147291,0.000192028,0.000116501,0.027741935,0.008639455,0.402421926,0.01072853,0.796420837,0.369323089,0.404992225,0.119503051,0.009055175,0.008475127,0.074508988,0.374728806,0.277127625,0.003374002,0.684375589,0.734812021,0.329181954,0.007429945,0.954819016,0.00292081,0.016083392,0.000163678,0.000154242,0.593964539,0.000134543,0.67159488,0.481064979,0.684375589,0.329181954,0.115288193,0.668879911,0.465680254,0.678459621,0.318263689,0.028557225,0,0.861015937,0.001061871,0.62162509,0.623793898,0.844646568,0.2782687,0.026824246,0.565311381,1,0.037215848,4
1842,0,0.570760006,0.627344091,0.610685797,0.617240087,0.617254501,0.999180886,0.797705983,0.809555522,0.303634499,0.781832852,0.000167326,3720000000.0,0.472893653,0.0,0.19171981,0.232354304,0.232354304,0.232354304,0.270019854,0.342682323,0.046523587,0.142985099,0.224523612,0.022105866,0.848058168,0.689526098,0.689526098,0.217607295,7930000000.0,0.000474058,0.264424086,0.390223911,0.013648007,0.010831742,0.630612937,0.00368506,0.084832361,0.915167639,0.005577067,0.369637181,0.005365848,0.142931588,0.223625669,0.401721276,0.139430285,0.000606657,0.010421105,8940000000.0,0.000288982,0.029516129,0.015810114,0.403529997,0.007214111,0.848441029,0.526512381,0.640201819,0.235052986,0.010858757,0.014062532,0.088412477,0.374291017,0.277165026,0.007552949,0.973163677,0.737599553,0.329455167,0.0,0.960209115,0.002586349,0.025031607,0.000196136,0.000165067,0.593994736,0.000199045,0.671598538,0.235075095,0.973163677,0.329455167,0.110933234,0.683019329,0.471062712,0.658942166,0.319820751,0.021475692,0,0.848183888,0.001267383,0.624006913,0.617240958,0.843441945,0.277451638,0.026791332,0.56515923,1,0.0451743,4
1883,0,0.577682445,0.621838203,0.611167621,0.603950763,0.604008418,0.999053668,0.797495844,0.809386656,0.303533469,0.781650536,8210000000.0,1260000000.0,0.46379977,0.000759076,0.271484968,0.221482449,0.221482449,0.221482449,0.293372412,0.335396477,0.205695963,0.184431235,0.258567447,0.022129302,0.848059556,0.689519605,0.689519605,0.217607166,8410000000.0,0.000588674,0.264491689,0.392636265,0.008600909,0.006080573,0.630985877,0.014883411,0.183692596,0.816307404,0.005493919,0.377054149,0.005365848,0.184384516,0.254927984,0.415244439,0.374812594,0.001229546,0.005145656,0.000186487,0.001333706,0.126451613,0.038840827,0.403970964,0.004565744,0.816580232,0.595630886,0.799739785,0.180775772,0.006210772,0.005538007,0.173117854,0.347188752,0.277450314,0.006525451,0.900574743,0.739072145,0.338159723,0.002194927,0.951389137,0.002423071,0.039129821,8470000000.0,6510000000.0,0.593935022,5800000000.0,0.671580138,0.159769464,0.900574743,0.338159723,0.115256027,0.674525746,0.463682828,0.60325359,0.322291631,0.033818964,0,0.840192454,0.001452487,0.623751793,0.603946073,0.845415435,0.285572792,0.026883083,0.565561642,1,0.019119631,4
1891,0,0.54745771,0.591583079,0.602441244,0.599410484,0.599410484,0.999005254,0.797434006,0.809353195,0.30352646,0.781614466,5680000000.0,1660000000.0,0.472747708,0.000206021,0.088672943,0.234840504,0.234840504,0.234840504,0.435851376,1.0,0.993284632,0.30192981,0.363259773,0.02299414,0.848739406,0.690712882,0.690712882,0.217744467,0.000193501,0.00271878,0.266250942,0.759947468,0.004427443,0.003398059,0.630724237,0.099782052,0.272636575,0.727363425,0.004796981,0.372527025,0.005365848,0.301895549,0.362483976,0.436646513,0.458770615,0.006200481,0.001019567,0.000429723,0.000591581,0.750645161,0.010369696,0.393466905,0.002403933,0.689337071,0.542730022,0.692740296,0.455842168,0.003398152,0.008554236,0.282912795,0.374766393,0.276586906,0.003014677,1.0,0.702012659,0.414639498,0.0,0.936825,0.00243045,0.020558442,7710000000.0,6300000000.0,0.593894279,0.000155882,0.671618796,0.295747972,1.0,0.414639498,0.110933234,0.818847442,0.475939622,0.86173728,0.508866137,0.06391815,0,0.82008256,0.000147548,0.622678651,0.599405996,0.85328735,0.34714338,0.026823519,0.565308121,1,0.011567556,4
1898,0,0.655048018,0.673299171,0.673644199,0.623293792,0.623293792,0.999329826,0.797795213,0.809598096,0.303478603,0.781892081,0.000115174,3330000000.0,0.469776805,0.000209021,0.257718393,0.202224938,0.202224938,0.202224938,0.289023353,0.344026314,0.051091247,0.18312841,0.246290578,0.022432246,0.848427215,0.690459229,0.690459229,0.217721686,0.000145718,0.00062064,0.266498823,0.403123952,0.005346629,0.003486644,0.630653005,0.010083076,0.155334522,0.844665478,0.005062886,0.374446132,0.005365848,0.183081733,0.245403816,0.402943103,0.175412294,0.000957666,0.006599863,0.000103562,0.000220897,0.046451613,0.009315101,0.403394315,0.008846741,0.740374949,0.233914451,0.345594274,0.005998198,0.003538641,0.000266756,0.119102436,0.359085106,0.275320894,0.005023608,0.727345722,0.731036747,0.332782969,0.012147979,0.952762164,0.002706744,0.022403482,9740000000.0,6750000000.0,0.593906419,497000000.0,0.671551921,0.500317918,0.727345722,0.332782969,0.119311009,0.611096385,0.45404486,0.657158443,0.308330885,0.053472628,0,0.85849452,0.000745856,0.623365824,0.62328991,0.84612765,0.282091734,0.026793173,0.565167993,1,0.023294764,4
1910,0,0.524252913,0.579426515,0.566357942,0.59798354,0.59798354,0.998999592,0.797437603,0.809348508,0.303544345,0.781609132,3950000000.0,2480000000.0,0.463660535,0.000424042,0.232614637,0.232607138,0.232607138,0.232607138,0.329677602,0.373028224,0.577718287,0.200472274,0.28974919,0.02230135,0.848568288,0.690994293,0.690994293,0.21778135,5920000000.0,0.000676513,0.264561624,0.42635334,0.006943504,0.006293926,0.630871152,0.041236925,0.243311062,0.756688938,0.006034907,0.380715661,0.005365848,0.200457603,0.288945027,0.448706698,0.394302849,0.000740568,0.008533966,0.000433163,0.006175291,0.327580645,0.045741228,0.397887881,0.001099679,0.786921652,0.870534617,0.951159185,0.209541618,0.006195661,0.004398654,0.252861526,0.347480968,0.277415753,0.002286644,0.999755791,0.740171955,0.362788028,0.0,0.942662165,0.00247576,0.019350206,834000000.0,8080000000.0,0.593923897,559000000.0,0.671588625,0.039333273,0.999755791,0.362788028,0.110933234,0.722134003,0.467665729,0.617804744,0.355075563,0.041624521,0,0.823798437,0.002001214,0.623768381,0.59798338,0.84711857,0.304684892,0.026856384,0.565451332,1,0.013458036,4
1923,0,0.635548189,0.669319669,0.661437978,0.614948327,0.614948327,0.999194982,0.797683157,0.809528311,0.30356489,0.781803519,0.00011633,312000000.0,0.466025851,0.000356036,0.226439923,0.234124141,0.234124141,0.234124141,0.285052472,0.34331895,0.066321823,0.16757593,0.310687655,0.02213164,0.848126023,0.68972692,0.68972692,0.21763056,0.000150055,0.00141409,0.265689908,0.388733654,0.015429593,0.011257201,0.630693758,0.00496904,0.104060223,0.895939777,0.007089909,0.371996922,0.005365848,0.167603042,0.241414675,0.398531396,0.220389805,0.002030982,0.00311506,0.000176169,0.001022785,0.054354839,0.009538358,0.399380385,0.001165827,0.891576629,0.774649722,0.846882135,0.527730923,0.013637194,0.026987093,0.103516245,0.353707701,0.277076715,0.004980131,0.936058886,0.740916546,0.330397065,0.000851683,0.951025905,0.002660032,0.023559847,0.000203395,0.000191006,0.594005099,0.000350362,0.671664487,0.080314579,0.936058886,0.330397065,0.111979372,0.822578198,0.502733934,0.609091774,0.34044883,0.019009259,0,0.855278056,0.000969556,0.624406544,0.614948091,0.844287335,0.278382744,0.026811015,0.565251336,1,0.036384446,4
1928,0,0.65485302,0.731465329,0.724342845,0.624648669,0.624648669,0.999285109,0.797757446,0.809659029,0.303505915,0.781940502,0.000181549,0.000197121,0.542079968,0.0,0.00840166,0.238548734,0.238548734,0.238548734,0.291670606,0.367546155,0.046100095,0.164888853,0.238005574,0.022122143,0.84804151,0.689431255,0.689431255,0.21759674,0.000140173,0.000736329,0.26443885,0.420997727,0.0611736,0.050662706,0.630612594,0.000791545,0.023460411,0.976539589,0.041179505,0.369637181,0.005365848,0.152775742,0.220752583,0.397170237,0.203898051,0.001809826,0.003493342,6000000000.0,0.015967398,0.033870968,0.041781355,0.437111327,0.000480575,0.973436546,0.790119682,0.89904833,0.268967507,0.051664917,0.050649973,0.027762683,0.580614578,0.277062305,0.024877448,0.990353411,0.741960683,0.326974104,0.0,0.960224991,0.002676914,0.034108402,0.000229958,0.000206639,0.594065815,0.000188743,0.67161669,0.007152313,0.990353411,0.326974104,0.110933234,0.724773517,0.536340241,0.774782558,0.32289419,0.004638908,0,0.885209126,0.000453416,0.624463296,0.624643682,0.844552929,0.275352909,0.02679124,0.565158792,1,0.15436416,4
